"Rok ukończenia studiów";"Rodzaj studiów";"Typ studiów";"Kierunek studiów";"Specjalność";"Jakie czynniki wpłynęły na wybór kierunku studiów";"Czy absolwent jest z wyboru kierunku studiów";"W jakim stopniu studia spełniły Pana/i oczekiwania";"Jak absolwent ocenia program studiów";"Czy wystąpiło dublowanie treści przedmiotów poczas studiów";"Ocena kompetencje nauczycieli akademickich";"Czy nauczyciele stosowali nowoczesne metody kształcenia";"Czy absolwent ponownie wybrałby WSEiZ";"Ocena zaplecza biblioteczne WSEiZ";"Ocena obsługi administracyjnej";"Ocena stan technicznego budynków w których odbywały się zajęcia";"Ocena warunków w pomieszczeniach dydaktycznych";"Ocena sprzętu dydaktycznego";"Ocena sprzętu komputerowego";"Ocena zaplecza socjalnego";"Czy ansolwent kontynuował kształcenie";"Czynniki skłaniające absolwenta do kontynuacji kształcenia";"Aktywność zawodowa podczas studiów";"Jaki jest status zawodowy absolwenta";"W jakiej instytucji pracuje absolwent";"Stanowisko pracy absolwenta";"Kiedy absolwent rozpoczął poszukiwania pierwszej pracy";"Jak długo po uzyskaniu dyplomu absolwent szukał pracy";"Przez jakie źródła informacji absolwent szukał lub znalazł pracę";"Jakie czynniki zdecydowały o zatrudnieniu absolwenta";"Czy studiów w WSEiZ było atutem w procesie rekrutacji";"Czy praca zgodna jest z kierunkiem ukończonych studiów";"Czy wykorzystuje wiedzę i umiejętności zdobyte podczas studiów";"Czy miał kontakt z Uczelnianym Biurem Karier";"Czy brał udział w konf. kursach Targach Pracy warsztatach";"Czy studia dały umiejętności poruszania się na rynku";"Płeć";"Wiek";"Miejsce zamieszkania";"nr_telefonu";"data";"3_lata";"5_lat" 
"2007";"I stopnia";"niestacjonarne";"Architektura i Urbanistyka";"";"zainteresowania";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"zrÃ³Å¼nicowane";"tak, czÄ™sto";"raczej tak";"odpowiednie";"dobra";"2";"2";"3";"4";"1";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"nie pracowaÅ‚em/am w ogÃ³le";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"wysyÅ‚ajÄ…c CV do konkretnych firm mailem, lub pocztÄ…";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 50%";"nie"
"2007";"II stopnia";"stacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"Informatyka w zarzÄ…dzaniu przedsiÄ™biorstwem";"inne";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"nie";"zrÃ³Å¼nicowane";"bardzo rzadko";"raczej tak";"dobre";"dobra";"3";"3";"3";"1";"2";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"nie";"raczej nie";"w 50%";"nie"
"2009";"II stopnia";"stacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"zarzÄ…dzanie przedsiÄ™biorstwem produkcyjnym";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wysokich zarobkÃ³w";"raczej tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"zrÃ³Å¼nicowane";"tak, czÄ™sto";"raczej nie";"dobre";"bardzo dobra";"4";"4";"4";"3";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"inne (np. wychowywanie dziecka)";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2009";"I stopnia";"stacjonarne";"Architektura i Urbanistyka";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"3";"4";"2";"5";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w prasie";"ukoÅ„czony kierunek studiÃ³w";"tak";"zdecydowanie tak";"w 100%";"tak"
"2009";"I stopnia";"stacjonarne";"Architektura Krajobrazu";"";"uwaÅ¼aÅ‚em/am, Å¼e nie bÄ™dÄ™ miaÅ‚/a trudnoÅ›ci ze znalezieniem pracy po jego ukoÅ„czeniu";"nie";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"nie";"raczej nie";"nieodpowiednie";"dostateczna";"1";"2";"1";"2";"1";"tak, na studiach II stopnia (magisterskich)";"niemoÅ¼noÅ›Ä‡ znalezienia pracy po studiach I stopnia";"praca dorywcza";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"powyÅ¼ej jednego roku";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2007";"I stopnia";"niestacjonarne";"Architektura i Urbanistyka";"Architektura i urbanistyka";"zainteresowania";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"nie";"wysokie";"tak, raczej rzadko";"raczej tak";"dobre";"dobra";"4";"3";"3";"4";"3";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praktyki studenckie, staÅ¼";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 75%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2009";"I stopnia";"stacjonarne";"Budownictwo";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"nie";"wysokie";"tak, czÄ™sto";"tak";"dobre";"bardzo dobra";"5";"5";"4";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"tak";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2009";"II stopnia";"niestacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"";"inne";"tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"bardzo rzadko";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"raczej nie";"odpowiednie";"dobra";"4";"4";"3";"4";"4";"tak, na kursach i szkoleniach specjalistycznych";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 250 pracownikÃ³w";"najwyÅ¼sza kadra zarzÄ…dzajÄ…ca (dyrektorzy / prezesi)";"w czasie trwania studiÃ³w";"nie szukam pracy";"wysyÅ‚ajÄ…c CV do konkretnych firm mailem, lub pocztÄ…";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"trudno powiedzieÄ‡";"raczej tak";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"II stopnia";"niestacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"ZarzÄ…dzanie przedsiÄ™biorstwem i ochrona Å›rodowiska";"inne";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"dobra";"4";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"nie szukam pracy";"bezpoÅ›redni kontakt z pracodawcÄ…";"motywacja do pracy";"tak";"zdecydowanie tak";"w 75%";"nie"
"2009";"I stopnia";"stacjonarne";"Architektura WnÄ™trz";"";"niepowodzenia w dostaniu siÄ™ na inny kierunek studiÃ³w";"tak";"nie speÅ‚niÅ‚y";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, raczej rzadko";"raczej niskie";"tak, raczej rzadko";"nie";"odpowiednie";"zÅ‚a";"4";"4";"4";"3";"2";"tak, na studiach II stopnia (magisterskich)";"uzyskanie wiedzy z dodatkowej dziedziny";"nie pracowaÅ‚em/am w ogÃ³le";"studiujÄ™";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"po obronie";"nadal szukam pracy";"UrzÄ…d Pracy";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"trudno powiedzieÄ‡";"raczej tak";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"I stopnia";"stacjonarne";"Architektura Krajobrazu";"";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"wysokie";"tak, raczej rzadko";"tak";"dobre";"bardzo dobra";"3";"3";"3";"3";"3";"tak, na studiach II stopnia (magisterskich)";"uzyskanie wiedzy z dodatkowej dziedziny";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"zdecydowanie tak";"w 75%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2010";"I stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"OZE";"zainteresowania";"nie";"nie speÅ‚niÅ‚y";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, raczej rzadko";"niskie";"nie";"nie";"dobre";"dobra";"2";"3";"4";"3";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"tak"
"2007";"I stopnia";"niestacjonarne";"Architektura WnÄ™trz";"";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"bardzo rzadko";"raczej tak";"odpowiednie";"dobra";"3";"1";"3";"2";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"wynik testu kompetencji";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2007";"I stopnia";"stacjonarne";"Architektura i Urbanistyka";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"raczej wysokie";"tak, raczej rzadko";"raczej tak";"bardzo dobre";"bardzo dobra";"5";"4";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"nie pracowaÅ‚em/am w ogÃ³le";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"przed obronÄ…";"2-6 miesiÄ™cy";"rejestrujÄ…c CV na portalach poÅ›rednictwa pracy";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"raczej tak";"w 75%";"nie"
"2007";"I stopnia";"stacjonarne";"Architektura WnÄ™trz";"architektura wnetrz";"zainteresowania";"tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"raczej wysokie";"tak, czÄ™sto";"raczej nie";"dobre";"dobra";"3";"2";"2";"2";"1";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 50%";"nie"
"2007";"I stopnia";"niestacjonarne";"Budownictwo";"";"uwaÅ¼aÅ‚em/am, Å¼e nie bÄ™dÄ™ miaÅ‚/a trudnoÅ›ci ze znalezieniem pracy po jego ukoÅ„czeniu";"tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, raczej rzadko";"raczej tak";"dobre";"bardzo dobra";"5";"3";"5";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"zdecydowanie tak";"w 25%";"nie"
"2008";"I stopnia";"stacjonarne";"Architektura Krajobrazu";"";"sugestie bliskich osÃ³b";"raczej tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"4";"4";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca dorywcza";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"po obronie";"2-6 miesiÄ™cy";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"ukoÅ„czony kierunek studiÃ³w";"tak";"zdecydowanie tak";"w 100%";"nie"
"2008";"I stopnia";"stacjonarne";"Informatyka i Ekonometria";"Grafika inÅ¼ynierska";"zainteresowania";"raczej tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"tak, czÄ™sto";"raczej nie";"dobre";"dobra";"5";"5";"5";"5";"5";"tak, na kursach i szkoleniach specjalistycznych";"uzyskanie wiedzy z dodatkowej dziedziny";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"nie";"zdecydowanie nie";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2008";"I stopnia";"stacjonarne";"Architektura i Urbanistyka";"urbanistyka";"zainteresowania";"raczej tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"raczej tak";"dobre";"dobra";"2";"2";"2";"2";"1";"tak, na studiach II stopnia (magisterskich)";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"motywacja do pracy";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 75%";"nie"
"2008";"I stopnia";"niestacjonarne";"Budownictwo";"";"uwaÅ¼aÅ‚em/am, Å¼e nie bÄ™dÄ™ miaÅ‚/a trudnoÅ›ci ze znalezieniem pracy po jego ukoÅ„czeniu";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"raczej wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"dobra";"4";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 250 pracownikÃ³w";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"ukoÅ„czony kierunek studiÃ³w";"nie";"zdecydowanie tak";"w 75%";"nie"
"2010";"I stopnia";"stacjonarne";"Budownictwo";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"3";"3";"5";"5";"";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w prasie";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 75%";"nie"
"2008";"I stopnia";"stacjonarne";"Architektura WnÄ™trz";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"dobra";"3";"3";"2";"4";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca dorywcza";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"po obronie";"6-12 miesiÄ™cy";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"ukoÅ„czony kierunek studiÃ³w";"tak";"raczej tak";"w 50%";"tak"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"Ochrona przyrody i krajobrazu";"zainteresowania";"tak";"czÄ™sciowo";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"raczej wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"4";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"ukoÅ„czony kierunek studiÃ³w";"tak";"raczej tak";"w 50%";"nie"
"2010";"I stopnia";"niestacjonarne";"Architektura";"projektowanie mebla";"zainteresowania";"nie";"nie speÅ‚niÅ‚y";"zÅ‚oÅ¼ony z odrÄ™bnych, nie powiÄ…zanych ze sobÄ… przedmiotÃ³w";"tak, czÄ™sto";"niskie";"nie";"nie";"odpowiednie";"zÅ‚a";"1";"1";"1";"1";"1";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2008";"I stopnia";"stacjonarne";"Architektura i Urbanistyka";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"tak";"nieodpowiednie";"dostateczna";"1";"1";"1";"1";"1";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"raczej nie";"w 25%";"nie"
"2008";"II stopnia";"niestacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"Informatyka w zarzÄ…dzaniu przedsiÄ™biorstwem";"uwaÅ¼aÅ‚em/am, Å¼e nie bÄ™dÄ™ miaÅ‚/a trudnoÅ›ci ze znalezieniem pracy po jego ukoÅ„czeniu";"raczej nie";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"raczej wysokie";"tak, raczej rzadko";"nie";"dobre";"dobra";"4";"5";"3";"4";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"poszukujÄ™ pracy";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"raczej nie";"w 25%";"nie"
"2008";"I stopnia";"niestacjonarne";"ZarzÄ…dzanie";"ZarzÄ…dzanie TurystykÄ… EkologicznÄ…";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"raczej wysokie";"tak, raczej rzadko";"tak";"bardzo dobre";"bardzo dobra";"5";"4";"5";"4";"4";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"trudno powiedzieÄ‡";"raczej nie";"w 25%";"nie"
"2008";"I stopnia";"niestacjonarne";"Architektura Krajobrazu";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"nie";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"tak";"odpowiednie";"dobra";"3";"3";"4";"5";"4";"tak, na studiach II stopnia (magisterskich)";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"nie";"raczej tak";"w 50%";"nie"